453,vibro,1990,2.776,3308,5.305,3796,5.454,
454,plastic,1519,5.545,2433,7.044,2958,9.084,
455,rocks,326,4.338,652,6.79,978,7.932,
456,wave3D,278,3.844,638,5.906,1050,7.503,
457,wathen120,503,3.132,873,6.084,1098,7.009,
458,water,3026,20.605,4371,20.784,5974,27.327,
459,wang4,1740,2.235,2051,4.743,2953,6.376,
460,xenon,2994,32.791,5963,58.471,7527,61.834,
461,Zhao,614,2.36,1234,4.111,1593,4.848,
462,G67,0,0.275,300,0.55,400,0.583,
463,af101,1700,53.363,3400,78.121,5100,86.943,
464,eco1,2000,90.602,2694,159.571,3706,208.763,
465,ibm18,1651,23.526,2515,43.576,3031,47.005,
466,ibm17,2249,34.173,5216,59.219,5414,83.361,
467,web1M,868,21.578,2157,50.881,2644,60.67,
468,nl120,2644,60.67,2644,60.67,2644,60.67,
469,sat_p,segfault,123.185,segfault,504.18999999999994,segfault,1350.65,
470,wbedu,75027,3838.181,
471,Stanf,1478,20.323,997,40.989,2226,33.026,
472,gene2,11965,120.14,12931,190.255,13193,206.604,
473,Hamr3,1280,120.175,4390,400.735,3840,361.719,
474,StocF,4688,462.516,16383,1213.279,9653,933.006,
475,lang,12522,72.313,18320,91.609,21053,126.511,
476,kron,11563,22.36,18960,67.786,24824,49.206,
477,case39,9067,6.537,12207,10.645,14077,11.377,
478,dac9,3322,32.993,4210,132.95,4814,66.163,
479,dac12,5227,200.825,7586,260.439,9694,432.115,
480,dac19,1058,38.71,2572,72.235,3751,79.898,
481,tran4,51573,9.349,69739,46.66,80534,22.788,
482,Cheb4,1092,7.94,2812,21.785,2120,15.323,
483,sat_d,2120,15.323,2120,15.323,2120,15.323,
484,HV15R,2120,15.323,2120,15.323,2120,15.323,
485,gupta2,18160,32.256,29284,177.841,33339,158.853,
486,ASIC,33339,158.853,33339,158.853,33339,158.853,
487,ASIC320k,146003,103.029,197271,474.507,226376,179.465,
488,wiki-Talk,11050,208.832,10709,359.035,11592,285.977,
481,tran4,51573,9.349,69739,46.66,80534,22.788,
490,Freescal,731,206.693,1558,339.557,1608,456.582,
491,roadNet-CA,235,86.137,382,123.203,629,180.016,
492,delaunay23,629,180.016,629,180.016,629,180.016,
493,coPapersDBLP,177536,132.674,228140,257.062,236128,328.255,
494,dc1,51598,8.257,69797,35.584,79646,14.977,
495,channel,79646,14.977,79646,14.977,79646,14.977,
496,as-Skitter,79646,14.977,79646,14.977,79646,14.977,
497,ASIC_100k,45289,13.253,61381,24.824,70295,23.157,
498,dc2,51511,6.803,69787,41.762,79603,18.459,
499,tran5,51722,8.957,69874,32.756,80532,19.234,
