id,dataset,k=2,k=3,k=4,
224,sat_k75,0.072584,0.145778,0.191339,
225,sat_k75_p,0.0670133,0.131457,0.168891,
226,sat_k80_d,0.0445549,0.0812366,0.119852,
227,sat_k80,0.08286,0.157474,0.217518,
228,sat_k80_p,0.0661492,0.138816,0.189394,
229,sat_k85_2d,0.0497307,0.09108,0.120073,
230,sat_k85_2,0.0805626,0.159598,0.219405,
231,sat_k85_2p,0.0742396,0.156804,0.263921,
232,sat_k85_3d,0.0492053,0.0901205,0.126145,
233,sat_k85_3,0.0818228,0.163308,0.212812,
234,sat_k85_3p,0.0722868,0.154882,0.264669,
235,sat_k90_d,0.0508383,0.103582,0.123102,
236,sat_k90,0.0825575,0.163452,0.230155,
237,sat_k90_p,0.073578,0.154076,0.212879,
238,sat_k95_d,0.0502461,0.0939391,0.147577,
239,sat_k95,0.0832482,0.165146,0.28728,
240,sat_k95_p,0.0747438,0.152597,0.208393,
241,sat_slp_d,0.0172461,0.0432992,0.0648245,
242,sat_slp,0.0324851,0.0709429,0.0781057,
243,sat_slp_p,0.0389521,0.0810678,0.0978699,
244,sat_030_d,0.0554406,0.0749073,0.129364,
245,sat_030,0.0657491,0.19046,0.199473,
246,sat_030_p,0.10114,0.197341,0.219093,
247,sat_050_d,0.0593803,0.10408,0.171238,
248,sat_050,0.08474,0.218758,0.274801,
249,sat_050_p,0.0673103,0.162251,0.234456,
250,sat_UCG-10p0_d,0.0182862,0.0322433,0.0638681,
251,sat_UCG-10p0,0.030677,0.0521798,0.107898,
252,sat_UCG-10p0_p,0.0330708,0.0647683,0.0824308,
253,sat_UCG-10p1_d,0.016477,0.0562066,0.0427559,
254,sat_UCG-10p1,0.0293095,0.0684436,0.0883808,
255,sat_UCG-10p1_p,0.0260931,0.0530369,0.0749675,
256,sat_UCG-5p0_d,0.0232081,0.0406227,0.0558011,
257,sat_UCG-5p0,0.0377633,0.0835228,0.0891907,
258,sat_UCG-5p0_p,0.0360433,0.0672123,0.0859178,
259,sat_UR-15_d,0.0189078,0.0376431,0.0474219,
260,sat_UR-15,0.0416145,0.0738378,0.0871189,
261,sat_UR-15_p,0.0321048,0.0762212,0.0815102,
262,sat_UR-20_d,0.0235031,0.0419174,0.0552451,
263,sat_UR-20,0.0396873,0.0800544,0.0994689,
264,sat_UR-20_p,0.0434043,0.0809492,0.135112,
265,sat_UTI_d,0.0396492,0.0590959,0.0812494,
266,sat_UTI,0.0319596,0.0781357,0.1202,
267,sat_UTI_p,0.0337285,0.0798163,0.120478,
268,sat_2.0_d,0.0383399,0.053725,0.269702,
269,sat_2.0,0.083653,0.229903,0.283291,
270,sat_2.0_p,0.0657506,0.150776,0.188213,
271,sat_4.0-9_d,0.0564584,0.0507609,0.498969,
272,sat_4.0-9,0.101564,0.172116,0.184369,
273,sat_4.0-9_p,0.0882378,0.145688,0.178493,
274,192bit,0.0158794,0.0174486,0.0279587,
275,2cubes,0.0145104,0.0274539,0.0441487,
276,2D,0.0103246,0.0223747,0.0352733,
277,3D,0.0272704,0.0540576,0.0610087,
278,ABACUS,0.00745502,0.0173751,0.0175682,
279,af23560,0.0067037,0.0142242,0.0161938,
280,af_shell,0.0319801,0.0566423,0.0801638,
281,airfoil,0.00572136,0.012191,0.0182651,
282,Andrews,0.0150153,0.0256342,0.0294227,
283,appu,0.0103205,0.0253064,0.0327012,
284,as-22,0.0101323,0.0146602,0.0518429,
285,astro,0.017969,0.0238875,0.0324933,
286,atmos,0.0880673,0.155928,0.209512,
287,av41092,0.0131494,0.0229199,0.0328181,
288,barrier,0.0265155,0.0373584,0.0572808,
289,Baumann,0.0114411,0.0231115,0.0331757,
290,bayer04,0.00705548,0.0120199,0.0223676,
291,bbmat,0.0103279,0.0152702,0.0260579,
292,bcsstk,0.00547574,0.0119669,0.019987,
293,Ben,0.0240618,0.0442301,0.0664423,
294,bibd,0.00485247,0.0181791,0.0197541,
295,bips,0.00740656,0.0133382,0.0167524,
296,bloweya,0.00789044,0.0253744,0.0297935,
297,bundle,0.00686798,0.0118579,0.0177738,
298,c-55,0.0149408,0.0245592,0.0312211,
299,c-61,0.00762612,0.0137448,0.028964,
300,c-64,0.0170312,0.030717,0.0502475,
301,CondMat,0.0118541,0.0182646,0.0196015,
302,cage10,0.00866745,0.0169882,0.0190326,
303,ccc,0.0060781,0.0242621,0.0319749,
304,cfd,0.0168928,0.0236553,0.0367235,
305,Chem97Zt,0.00230225,0.00576665,0.006635,
306,circuit,0.00809094,0.0107308,0.0263439,
307,ckt,0.0155848,0.0261836,0.0412228,
308,cnr,0.0157292,0.028285,0.0409567,
309,conf5_4,0.00776275,0.0246576,0.0198243,
310,copter,0.00582328,0.01242,0.0190585,
311,coupled,0.00523283,0.0161928,0.0193501,
312,crash,0.0136415,0.0271975,0.0437096,
313,cryg,0.00553626,0.0144581,0.0173596,
314,crystk,0.00404563,0.00904064,0.0120473,
315,d_pretok,0.0135788,0.0254486,0.0378433,
316,dac11,0.0478686,0.0935563,0.121132,
317,dac14,0.0351571,0.0811924,0.106183,
318,dac16,0.0445872,0.0810938,0.0969753,
319,dac2,0.0492508,0.0937977,0.133878,
320,dac3,0.0471566,0.086876,0.11838,
321,dac6,0.063434,0.0980151,0.149705,
322,dac7,0.0557698,0.117321,0.163182,
323,delta,0.00780272,0.0182047,0.0252374,
324,denormal,0.0112211,0.0216539,0.0277751,
325,dict,0.00575531,0.0539924,0.0486445,
326,diel,0.0503875,0.0893211,0.108163,
327,cova2,0.00764119,0.0154353,0.0263439,
328,ecl32,0.0163589,0.0184529,0.0362953,
329,Emilia,0.0782595,0.138251,0.195148,
330,epb1,0.00688097,0.0142491,0.0216062,
331,ESOC,0.0283082,0.129887,0.0561697,
332,Eternity,0.00829658,0.0315279,0.203374,
333,ex19,0.00248868,0.00830527,0.0107279,
334,F2,0.0133198,0.0217738,0.0321783,
335,fd18,0.0213941,0.0242176,0.0271531,
336,fem,0.0111968,0.027757,0.0323647,
337,finan,0.00958558,0.0146286,0.0247842,
338,flower,0.0135188,0.024516,0.0494226,
339,foldoc,0.0126116,0.0300515,0.0260082,
340,Franz,0.014318,0.0393535,0.0312828,
341,G2,0.020641,0.0403252,0.0550735,
342,g7jac,0.00593449,0.0139474,0.0158107,
343,garon,0.00406457,0.0129725,0.0147359,
344,gearbox,0.019966,0.0346315,0.0502965,
345,gemat,0.0081565,0.00880259,0.0122286,
346,graphics,0.007731,0.0145551,0.0207544,
347,gyro,0.00351308,0.00712693,0.0186946,
348,H2O,0.0178369,0.0325353,0.0377481,
349,HEP,0.0126712,0.0524014,0.0282147,
350,HTC,0.0214089,0.0331808,0.045342,
351,hvdc1,0.0055771,0.0107552,0.0178637,
352,IG5,0.00528269,0.0363815,0.0553787,
353,Ill,0.00619755,0.0129204,0.0204626,
354,interp,0.0118588,0.0287348,0.0458777,
355,IMDB,0.138828,2.90847,0.192262,
356,ibm01,0.00896326,0.0145852,0.023448,
357,ibm02,0.0115664,0.011831,0.0252337,
358,ibm03,0.00872558,0.0157063,0.0210172,
359,ibm04,0.00971459,0.0136018,0.0221187,
360,ibm05,0.00950735,0.0193218,0.0460993,
361,ibm06,0.00909869,0.0228924,0.0231827,
362,ibm07,0.00946049,0.0176833,0.0328538,
363,ibm08,0.0110809,0.0174527,0.0373133,
364,ibm09,0.0091434,0.0160271,0.0294304,
365,ibm10,0.0138133,0.0178806,0.032502,
366,ibm11,0.0128569,0.0190614,0.0270085,
367,ibm12,0.0109212,0.0256689,0.028179,
368,ibm13,0.0131339,0.0213756,0.0357038,
369,ibm14,0.0168716,0.0207801,0.0398905,
370,ibm15,0.0163522,0.0331754,0.0438777,
371,ibm16,0.0102146,0.0232388,0.0345466,
372,kim1,0.00774783,0.015499,0.0185751,
373,kkt,0.0893241,0.169395,0.266999,
374,duct3D,0.0117659,0.02058,0.0306045,
375,lhr14,0.00302953,0.00772402,0.0104298,
376,li,0.00805242,0.0136429,0.0243123,
377,tissue,0.00568101,0.0126548,0.0184659,
378,Lin,0.0221712,0.036089,0.0659543,
379,lp_nug,0.0125893,0.0155733,0.021784,
380,lp_pds,0.0238313,0.0548677,0.0405454,
381,lung,0.00492282,0.00921766,0.0156232,
382,m14b,0.015477,0.0333064,0.0472358,
383,mac,0.0147863,0.0319312,0.0372194,
384,Maragal,0.0131393,0.0130753,0.0242737,
385,mc2depi,0.0186364,0.0411045,0.0604095,
386,mixtank,0.00610151,0.0151078,0.024412,
387,mono,0.0201177,0.0354524,0.0705167,
388,mri1,0.00934139,0.0234646,0.0278655,
389,msc,0.00683014,0.00775882,0.0129572,
390,msdoor,0.0310529,0.0570192,0.0852178,
391,mult_dcop,0.0239395,0.0343173,0.054822,
392,nasasrb,0.0162952,0.0254852,0.0408943,
393,nd12k,0.020099,0.030182,0.039642,
394,net100,0.010216,0.0281554,0.0311386,
395,nopoly,0.00601773,0.00996846,0.0148295,
396,actors,0.0231269,0.0373613,0.04574,
397,www,0.00517175,0.0162861,0.191708,
398,obstclae,0.00580843,0.0170609,0.0235248,
399,olafu,0.00496013,0.012611,0.0167047,
400,opt1,0.00570606,0.0102486,0.0234253,
401,Oregon,0.0125994,0.0173922,0.033229,
402,p2p,0.0197576,0.0202371,0.0428503,
403,para,0.0196311,0.0522568,0.0434639,
404,parabolic,0.0178976,0.0424153,0.0559293,
405,Pd,0.0221532,0.0416244,0.0433872,
406,pdb,0.00941289,0.0198054,0.023408,
407,pds,0.016533,0.024636,0.0446673,
408,pesa,0.00889135,0.0130404,0.020103,
409,PGP,0.00553781,0.0174203,0.0136926,
410,pkustk,0.01,0.0211398,0.0284776,
411,poisson3D,0.0177947,0.0249677,0.0333759,
412,poli3,0.00429772,0.00826928,0.0109543,
413,powersim,0.00498816,0.00781235,0.0130264,
414,pre2,0.0324739,0.0507738,0.0855586,
415,Pres,0.00379252,0.00737706,0.0149268,
416,psse2,0.00545722,0.0122448,0.016925,
417,qa8fk,0.0116285,0.0246368,0.0359784,
418,rajat,0.0238576,0.0269711,0.0372139,
419,Reuters,0.0122315,0.0330161,0.0329226,
420,RFdevice,0.0116907,0.0259878,0.0367602,
421,rgg,0.0130892,0.0247971,0.038478,
422,rim,0.00373591,0.0124405,0.0292502,
423,rma,0.00852095,0.0189187,0.0217764,
424,Rucci,0.068664,0.205154,0.223758,
425,s4dkt,0.0170505,0.0264252,0.0348275,
426,scfxm,0.0118685,0.0137105,0.0191556,
427,scircuit,0.011202,0.0252279,0.0354423,
428,shallow,0.00883426,0.0221816,0.0354835,
429,sherman,0.0260639,0.0263415,0.0402571,
430,ship,0.00720449,0.0130238,0.0223616,
431,shock,0.0169844,0.0296044,0.0391022,
432,shyy,0.0095504,0.0191729,0.0342768,
433,skirt,0.00630714,0.0114097,0.0147515,
434,sme3D,0.00650586,0.0199569,0.020953,
435,soc-sign,0.211677,0.0369566,0.426658,
436,sparsine,0.0135493,0.0247408,0.0380293,
437,spmsrtls,0.0103244,0.0152196,0.0177453,
438,std1_Jac3,0.00794426,0.0168268,0.0262251,
439,stokes,0.00841999,0.0169535,0.0286397,
440,ted_A,0.00416405,0.0062915,0.00840438,
441,TF16,0.00712491,0.0178243,0.0326495,
442,thermal,0.00904771,0.015643,0.0251444,
443,therm,0.0115494,0.0190355,0.033623,
444,tmt,0.033783,0.0688426,0.0883217,
445,tomogra,0.00939694,0.018659,0.0354256,
446,torso,0.0219746,0.0383299,0.0550246,
447,Trec,0.00618349,0.0,0.0,
448,Trefe,0.0114469,0.0208583,0.0208123,
449,TSOPF,0.0073919,0.0208695,0.0182195,
450,us04,0.00387769,0.0282369,0.0598153,
451,usroads,0.0113901,0.0227497,0.028888,
452,venkat,0.0083621,0.0160465,0.0229496,
453,vibro,0.0112112,0.018568,0.0195152,
454,plastic,0.00985172,0.0176613,0.0229845,
455,rocks,0.00687876,0.0167305,0.0245624,
456,wave3D,0.00804842,0.0130526,0.0210747,
457,wathen120,0.00707495,0.0148517,0.0242446,
458,water,0.0118164,0.0184428,0.0361772,
459,wang4,0.010696,0.0193486,0.0284546,
460,xenon,0.0157098,0.0292846,0.0414685,
461,Zhao,0.00777709,0.0175982,0.0241947,
462,G67,0.00648614,0.0175769,0.0186348,
463,af101,0.0731027,0.132781,0.141054,
